timestamp,cpu_percent,ram_percent,cpu_temp,gpu_temp,cpu_limit,cpu_temp_limit,gpu_temp_limit,alert_main
2025-11-28 13:17:27,22.0,89.8,,,80.0,80.0,75.0,0
2025-11-28 13:17:28,40.9,90.1,,,80.0,80.0,75.0,0
2025-11-28 13:17:29,17.9,90.0,,,80.0,80.0,75.0,0
2025-11-28 13:17:30,13.4,90.0,,,80.0,80.0,75.0,0
2025-11-28 13:17:31,13.3,90.0,,,80.0,80.0,75.0,0
2025-11-28 13:17:32,29.6,90.0,,,80.0,80.0,75.0,0
2025-11-28 13:17:33,32.2,90.1,,,80.0,80.0,75.0,0
2025-11-28 13:17:37,28.2,86.9,,,80.0,80.0,75.0,0
2025-11-28 13:17:38,22.3,86.8,,,80.0,80.0,75.0,0
2025-11-28 13:17:39,40.5,87.1,,,80.0,80.0,75.0,0
2025-11-28 13:17:40,58.0,88.0,,,80.0,80.0,75.0,0
2025-11-28 13:17:41,17.1,87.5,,,80.0,80.0,75.0,0
2025-11-28 13:17:42,57.9,87.8,,,80.0,80.0,75.0,0
2025-11-28 13:17:43,30.6,87.5,,,80.0,80.0,75.0,0
2025-11-28 13:17:44,25.6,87.5,,,80.0,80.0,75.0,0
2025-11-28 13:17:45,26.1,87.7,,,80.0,80.0,75.0,0
2025-11-28 13:17:46,71.3,90.3,,,80.0,80.0,75.0,0
2025-11-28 13:17:59,96.8,90.6,,,80.0,80.0,75.0,1
2025-11-28 13:18:00,28.3,91.8,,,80.0,80.0,75.0,0
2025-11-28 13:18:01,50.9,91.3,,,80.0,80.0,75.0,0
2025-11-28 13:18:02,40.0,90.9,,,80.0,80.0,75.0,0
2025-11-28 13:18:04,26.1,90.7,,,80.0,80.0,75.0,0
2025-11-28 13:18:05,23.1,90.7,,,80.0,80.0,75.0,0
2025-11-28 13:18:06,24.8,91.0,,,80.0,80.0,75.0,0
2025-11-28 13:18:07,17.0,91.0,,,80.0,80.0,75.0,0
2025-11-28 13:18:08,26.7,90.9,,,80.0,80.0,75.0,0
2025-11-28 13:18:09,25.0,91.1,,,80.0,80.0,75.0,0
2025-11-28 13:18:10,32.7,91.0,,,80.0,80.0,75.0,0
2025-11-28 13:18:11,32.2,91.2,,,80.0,80.0,75.0,0
2025-11-28 13:18:12,19.4,91.2,,,80.0,80.0,75.0,0
2025-11-28 13:18:13,40.5,91.4,,,80.0,80.0,75.0,0
2025-11-28 13:18:14,44.0,91.6,,,80.0,80.0,75.0,0
2025-11-28 13:18:15,26.9,91.1,,,80.0,80.0,75.0,0
2025-11-28 13:18:16,36.3,91.1,,,80.0,80.0,75.0,0
2025-11-28 13:18:17,44.9,91.0,,,80.0,80.0,75.0,0
2025-11-28 13:18:18,44.1,90.9,,,80.0,80.0,75.0,0
2025-11-28 13:18:19,36.8,90.7,,,80.0,80.0,75.0,0
2025-11-28 13:18:20,27.7,90.6,,,80.0,80.0,75.0,0
2025-11-28 13:18:21,26.8,90.7,,,80.0,80.0,75.0,0
2025-11-28 13:18:22,29.1,90.7,,,80.0,80.0,75.0,0
2025-11-28 13:18:23,24.9,90.7,,,80.0,80.0,75.0,0
2025-11-28 13:18:24,29.3,90.7,,,80.0,80.0,75.0,0
2025-11-28 13:18:25,28.4,90.6,,,80.0,80.0,75.0,0
2025-11-28 13:18:26,70.2,90.8,,,80.0,80.0,75.0,0
2025-11-28 13:18:38,80.6,91.0,,,80.0,80.0,75.0,1
2025-11-28 13:18:39,84.5,92.0,,,80.0,80.0,75.0,1
