timestamp,cpu_percent,ram_percent,gpu_load,cpu_temp,gpu_temp,cpu_limit,gpu_load_limit,cpu_temp_limit,gpu_temp_limit,alert_main
2025-12-16 22:19:45,66.9,81.1,,53.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:19:46,46.8,81.2,,53.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:19:47,42.9,81.2,,53.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:19:48,20.8,81.2,,53.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:19:49,36.2,81.1,,51.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:19:50,44.7,80.9,,51.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:19:51,37.1,80.9,,51.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:19:52,25.6,80.9,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:19:54,19.9,81.0,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:19:55,26.6,81.0,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:19:56,23.4,81.0,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:19:57,23.8,81.0,,49.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:19:58,24.5,81.0,,49.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:19:59,20.9,80.9,,49.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:00,31.9,81.0,,49.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:01,31.7,81.0,,55.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:02,30.0,81.0,,55.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:03,30.8,81.0,,55.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:04,32.5,80.9,,51.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:05,27.0,80.9,,51.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:06,23.6,80.9,,51.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:08,25.3,80.9,,51.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:09,31.8,80.9,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:10,23.3,80.9,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:11,22.5,80.9,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:12,30.1,81.1,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:13,29.0,81.0,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:14,26.0,81.0,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:15,26.3,81.0,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:16,24.4,81.1,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:17,36.1,81.0,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:18,26.5,80.9,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:20,21.3,80.9,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:21,30.1,81.0,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:22,28.0,80.8,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:23,24.3,80.8,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:24,25.4,80.8,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:25,32.1,80.8,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:26,19.0,80.8,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:27,23.9,81.0,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:28,28.3,80.9,,50.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:29,37.8,81.0,,50.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:30,31.3,80.9,,50.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:31,29.3,80.9,,50.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:33,7.0,80.8,,47.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:34,14.7,80.8,,47.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:35,14.9,80.9,,47.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:36,34.7,81.3,,47.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:37,37.1,81.4,,55.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:38,38.0,81.7,,55.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:39,33.5,81.9,,55.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:40,19.5,82.0,,55.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:41,6.2,82.0,,50.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:42,10.4,82.0,,50.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:43,11.2,82.0,,50.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:44,6.9,82.0,,47.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:45,9.4,82.0,,47.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:20:46,12.8,82.0,,47.0,,150.0,80.0,80.0,75.0,0
