timestamp,cpu_percent,ram_percent,gpu_load,cpu_temp,gpu_temp,cpu_limit,gpu_load_limit,cpu_temp_limit,gpu_temp_limit,alert_main
2025-12-16 22:58:19,20.1,83.5,,51.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:58:20,16.8,83.5,,51.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:58:21,17.0,83.5,,48.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:58:22,10.6,83.5,,48.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:58:23,15.2,83.6,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:58:24,9.5,83.5,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:58:25,15.7,83.6,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:58:26,16.3,83.9,,66.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:58:28,16.7,84.1,,66.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:58:29,42.7,83.0,,66.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:58:30,35.2,83.1,,51.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:58:31,38.6,82.5,,51.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:58:32,36.1,82.5,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:58:33,30.4,82.4,,49.0,,80.0,80.0,80.0,75.0,0
