timestamp,cpu_percent,ram_percent,gpu_load,cpu_temp,gpu_temp,cpu_limit,gpu_load_limit,cpu_temp_limit,gpu_temp_limit,alert_main
2025-12-16 22:32:36,26.3,84.2,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:37,29.0,84.2,,54.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:38,20.9,84.2,,54.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:39,12.0,84.3,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:40,15.8,84.2,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:41,9.1,84.2,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:42,12.7,84.2,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:43,9.7,84.2,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:44,14.7,84.1,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:45,16.6,84.0,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:46,9.9,84.0,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:47,11.2,84.1,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:49,25.2,84.2,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:50,14.5,84.1,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:51,11.7,84.1,,50.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:52,11.4,84.1,,50.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:53,13.7,84.1,,50.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:54,16.5,84.1,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:55,12.5,84.2,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:56,10.2,84.1,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:57,21.7,83.6,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:58,12.8,83.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:32:59,18.4,83.6,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:00,13.4,83.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:02,33.7,84.2,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:03,15.8,84.1,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:04,16.0,84.1,,48.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:05,13.9,84.0,,48.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:06,22.9,84.1,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:07,13.0,84.0,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:08,6.1,84.1,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:09,9.1,84.1,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:10,13.2,84.0,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:11,9.8,84.0,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:12,17.2,83.9,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:13,24.7,84.3,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:15,30.1,84.3,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:16,28.4,84.3,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:17,24.3,84.2,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:18,20.0,84.3,,57.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:19,10.5,84.3,,57.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:20,6.8,84.3,,57.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:21,13.6,84.3,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:22,20.1,84.3,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:23,16.4,84.3,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:24,29.9,83.9,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:26,22.8,83.1,,47.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:27,44.3,84.2,,48.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:28,18.3,83.7,,48.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:29,8.8,83.7,,48.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:30,8.8,83.7,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:31,12.3,83.7,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:32,9.1,83.7,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:33,12.0,83.6,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:34,9.1,83.6,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:35,11.1,83.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:36,15.6,83.4,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:37,16.8,83.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:39,11.1,83.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:40,16.5,83.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:41,10.5,83.5,,46.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:42,12.9,83.4,,44.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:33:43,16.7,83.4,,44.0,,80.0,80.0,80.0,75.0,0
