timestamp,cpu_percent,ram_percent,gpu_load,cpu_temp,gpu_temp,cpu_limit,cpu_temp_limit,gpu_temp_limit,alert_main
2025-11-28 15:16:31,69.9,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:32,56.5,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:33,54.2,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:34,52.8,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:35,48.0,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:36,51.6,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:38,52.1,79.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:39,73.4,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:40,81.3,79.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:41,83.2,79.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:42,87.7,79.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:43,89.2,79.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:44,84.9,80.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:46,87.8,80.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:47,71.1,80.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:48,54.3,80.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:49,52.2,80.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:50,45.6,80.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:51,49.3,80.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:53,49.7,80.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:54,47.8,80.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:55,46.2,80.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:56,59.4,80.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:57,47.0,79.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:16:58,42.4,79.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:00,47.0,79.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:01,55.1,79.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:02,51.0,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:03,56.2,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:04,62.0,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:06,66.1,78.8,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:07,60.7,78.8,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:08,51.8,78.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:09,55.9,78.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:10,53.7,78.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:12,58.3,78.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:13,69.9,78.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:14,61.7,78.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:15,58.5,78.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:16,51.3,78.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:18,75.0,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:19,91.0,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:20,59.3,79.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:21,56.3,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:23,64.6,79.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:24,53.3,79.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:25,53.5,79.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:26,58.7,79.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:27,44.3,79.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:28,47.7,79.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:30,46.5,79.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:31,65.1,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:32,65.6,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:33,48.5,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:34,63.3,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:36,49.5,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:37,47.2,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:38,76.0,78.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:39,55.8,78.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:40,48.2,78.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:41,48.5,78.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:43,51.4,78.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:44,53.4,78.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:45,52.0,78.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:46,51.3,78.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:47,58.8,78.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:48,51.8,78.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:49,41.3,78.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:51,61.5,78.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:52,74.0,78.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:53,64.7,78.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:54,64.3,78.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:55,62.5,78.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:56,66.9,78.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:58,66.4,78.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:17:59,71.1,79.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:00,72.5,79.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:01,65.7,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:02,59.3,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:03,60.3,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:04,66.1,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:06,63.2,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:07,61.6,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:08,61.8,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:09,66.2,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:10,67.4,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:11,60.0,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:13,66.3,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:14,71.1,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:15,62.9,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:16,62.3,79.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:17,84.3,79.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:19,73.0,79.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:20,92.9,78.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:21,64.6,78.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:22,79.5,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:24,92.5,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:25,94.4,79.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:26,82.9,79.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:27,70.0,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:29,74.9,79.7,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:30,63.3,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:31,50.5,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:32,40.3,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:33,37.1,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:34,39.3,79.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:36,46.5,79.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:37,41.5,79.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:38,42.2,78.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:39,64.4,78.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:40,44.6,78.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:41,42.0,78.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:42,35.4,78.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:44,52.1,78.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:45,45.2,78.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:46,50.2,78.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:47,47.0,78.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:48,52.6,78.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:49,38.7,78.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:51,48.0,78.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:52,40.5,78.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:53,48.5,78.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:54,55.3,78.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:55,43.7,78.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:56,40.3,78.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:58,38.6,78.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:18:59,44.7,78.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:00,38.4,78.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:01,44.0,78.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:02,40.3,78.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:03,39.3,78.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:04,47.8,78.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:06,51.6,78.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:07,44.7,78.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:08,44.1,78.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:09,45.0,78.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:10,37.6,78.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:11,41.6,78.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:13,41.6,78.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:14,51.3,78.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:15,59.4,79.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:16,41.0,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:17,46.8,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:18,51.2,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:20,43.5,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:21,43.5,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:22,49.4,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:23,41.1,78.8,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:24,43.5,78.8,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:25,46.8,78.7,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:27,48.7,78.7,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:28,48.5,78.7,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:29,50.8,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:30,51.5,79.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:31,52.0,79.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:32,62.8,79.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:33,46.2,79.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:35,46.8,79.7,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:36,47.7,79.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:37,47.1,79.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:38,49.5,79.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:39,72.0,79.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:40,72.6,79.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:41,47.2,79.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:43,53.4,79.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:44,60.9,79.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:45,70.8,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:46,50.8,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:47,52.6,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:48,55.1,79.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:50,51.0,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:51,47.2,79.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:52,63.9,79.7,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:53,70.5,79.7,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:54,88.8,79.7,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:56,92.5,77.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:57,88.2,76.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:19:59,90.9,76.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:00,85.4,76.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:01,77.7,75.8,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:02,57.1,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:04,60.8,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:05,58.7,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:06,59.1,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:07,49.0,75.6,,97000.0,,80.0,75.0,80.0,1
