timestamp,cpu_percent,ram_percent,gpu_load,cpu_temp,gpu_temp,cpu_limit,gpu_load_limit,cpu_temp_limit,gpu_temp_limit,alert_main
2025-12-16 22:40:24,17.8,80.0,,44.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:25,13.0,80.0,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:26,10.8,80.1,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:27,43.5,80.7,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:28,19.3,80.7,,50.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:29,8.0,80.7,,50.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:30,10.0,80.6,,46.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:31,13.2,80.6,,46.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:32,19.6,80.6,,46.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:33,13.1,80.6,,44.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:34,28.4,81.0,,44.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:35,83.9,81.4,,44.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:37,65.0,81.5,,54.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:38,45.8,81.7,,54.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:39,22.6,81.8,,54.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:40,33.9,81.9,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:41,38.2,81.9,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:42,34.8,82.0,,49.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:43,31.3,82.0,,49.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:44,33.2,82.1,,49.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:45,31.1,82.1,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:46,33.8,82.2,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:47,29.3,82.2,,48.0,,150.0,80.0,80.0,75.0,0
2025-12-16 22:40:49,39.6,82.4,,47.0,,150.0,80.0,80.0,75.0,0
