timestamp,cpu_percent,ram_percent,gpu_load,cpu_temp,gpu_temp,cpu_limit,gpu_load_limit,cpu_temp_limit,gpu_temp_limit,alert_main
2025-12-16 22:30:24,19.2,88.1,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:25,14.5,88.1,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:26,10.5,88.1,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:27,9.9,88.1,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:29,14.6,88.1,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:30,8.9,88.0,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:31,18.1,88.0,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:32,12.4,88.1,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:33,10.3,88.0,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:34,12.6,88.0,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:35,10.6,87.9,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:36,15.6,88.1,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:37,16.0,87.9,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:38,5.8,87.9,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:39,5.4,87.9,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:40,33.2,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:41,8.7,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:43,8.0,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:44,11.6,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:45,13.9,87.8,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:46,10.6,87.8,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:47,11.9,87.8,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:48,4.3,87.8,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:49,16.2,87.8,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:50,17.2,87.8,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:51,9.4,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:52,7.9,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:53,16.4,87.8,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:54,7.9,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:56,7.3,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:57,15.6,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:58,17.9,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:30:59,7.9,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:00,6.2,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:01,7.5,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:02,20.8,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:03,7.7,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:04,7.2,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:05,8.6,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:06,16.1,87.9,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:07,9.6,87.8,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:08,13.2,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:10,12.9,87.6,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:11,14.0,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:12,9.7,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:13,9.2,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:14,15.1,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:15,31.7,87.6,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:16,23.0,87.9,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:17,16.6,87.8,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:18,14.1,87.8,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:20,15.0,87.8,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:21,25.0,87.7,,49.0,,80.0,80.0,80.0,75.0,0
2025-12-16 22:31:22,20.1,87.8,,49.0,,80.0,80.0,80.0,75.0,0
