timestamp,cpu_percent,ram_percent,gpu_load,cpu_temp,gpu_temp,cpu_limit,gpu_load_limit,cpu_temp_limit,gpu_temp_limit,alert_main
2025-12-16 22:14:45,34.3,85.0,,44.0,,100.0,80.0,80.0,75.0,0
2025-12-16 22:14:46,34.3,85.0,,44.0,,100.0,80.0,80.0,75.0,0
2025-12-16 22:14:47,30.3,85.0,,44.0,,100.0,80.0,80.0,75.0,0
2025-12-16 22:14:48,38.0,85.1,,44.0,,100.0,80.0,80.0,75.0,0
2025-12-16 22:14:49,40.2,84.9,,44.0,,100.0,80.0,80.0,75.0,0
2025-12-16 22:14:50,36.7,85.0,,44.0,,100.0,80.0,80.0,75.0,0
2025-12-16 22:14:51,26.0,85.0,,44.0,,100.0,80.0,80.0,75.0,0
2025-12-16 22:14:53,72.7,85.2,,44.0,,100.0,80.0,80.0,75.0,0
2025-12-16 22:14:54,98.7,85.3,,44.0,,100.0,80.0,80.0,75.0,0
2025-12-16 22:14:59,100.0,86.0,,44.0,,100.0,80.0,80.0,75.0,1
2025-12-16 22:15:00,99.9,86.1,,44.0,,100.0,80.0,80.0,75.0,0
2025-12-16 22:15:05,100.0,86.5,,44.0,,100.0,80.0,80.0,75.0,1
