timestamp,cpu_percent,ram_percent,gpu_load,cpu_temp,gpu_temp,cpu_limit,gpu_load_limit,cpu_temp_limit,gpu_temp_limit,alert_any
2025-12-18 17:18:10,14.0,77.8,,61.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:11,18.0,77.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:12,13.3,77.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:13,16.3,77.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:14,9.6,77.5,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:15,14.7,77.5,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:17,15.4,77.6,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:18,22.0,77.5,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:19,12.1,77.5,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:20,43.5,76.8,,56.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:21,15.7,76.8,,56.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:22,12.5,76.8,,56.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:23,13.5,76.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:24,8.5,76.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:25,14.7,76.8,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:26,12.4,76.8,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:28,36.0,77.8,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:29,22.2,77.5,,55.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:30,35.8,76.8,,55.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:31,13.4,76.8,,55.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:32,17.8,76.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:33,9.6,76.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:34,15.9,76.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:35,11.0,76.6,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:36,6.3,76.6,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:37,9.3,76.6,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:38,14.9,76.7,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:40,9.7,76.6,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:41,8.7,76.6,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:42,10.5,76.5,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:43,18.6,76.5,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:44,7.1,76.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:45,11.1,76.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:46,12.6,76.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:47,14.2,76.5,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:48,9.6,76.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:49,12.3,76.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:51,15.9,76.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:52,13.0,76.5,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:53,23.7,76.5,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:54,15.3,76.5,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:55,18.9,76.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:56,10.0,76.5,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:57,16.1,76.6,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:58,20.2,76.1,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:18:59,17.7,76.0,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:00,14.1,76.0,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:01,10.2,76.0,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:03,8.6,75.8,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:04,13.2,75.8,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:05,13.7,75.8,,62.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:06,13.9,75.7,,62.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:07,13.8,75.7,,62.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:08,19.6,75.8,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:09,14.6,75.8,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:10,5.7,75.8,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:11,16.9,75.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:12,19.5,75.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:14,11.2,75.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:15,9.3,75.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:16,12.0,75.8,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:17,21.1,75.8,,72.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:18,15.3,75.8,,72.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:19,11.8,75.7,,72.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:20,7.0,75.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:21,11.5,75.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:22,27.0,75.9,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:23,47.6,75.8,,50.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:25,39.0,76.5,,50.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:26,15.0,76.5,,55.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:27,22.0,76.1,,55.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:28,62.6,76.6,,55.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:29,32.2,76.4,,56.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:30,15.1,76.4,,56.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:31,13.1,76.5,,56.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:32,14.8,76.5,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:34,22.3,76.5,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:35,15.5,76.5,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:36,16.8,76.4,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:37,14.3,76.3,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:38,18.9,76.3,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:39,8.7,76.2,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:40,13.5,76.2,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:41,12.2,76.3,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:43,14.5,76.2,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:44,20.0,76.3,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:45,14.4,76.3,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:46,19.9,76.3,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:47,11.6,76.2,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:48,12.2,76.2,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:49,15.3,76.2,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:50,16.3,76.3,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:52,10.4,76.3,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:53,8.7,76.3,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:54,14.1,76.2,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:55,24.6,76.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:56,12.2,76.3,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:57,24.0,76.2,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:58,23.7,75.8,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:19:59,21.0,75.7,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:00,21.1,75.5,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:02,14.8,75.5,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:03,13.2,75.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:04,27.9,75.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:05,33.8,75.7,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:06,47.1,75.6,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:07,19.3,75.7,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:08,15.3,75.5,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:10,17.6,75.5,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:11,12.6,75.5,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:12,23.7,75.5,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:13,14.5,75.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:14,15.2,75.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:15,9.4,75.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:16,35.3,75.5,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:17,15.9,75.4,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:18,6.9,75.4,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:20,12.2,75.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:21,22.3,75.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:22,15.6,75.5,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:23,16.5,75.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:24,10.8,75.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:25,22.3,75.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:26,9.1,75.3,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:27,35.4,76.2,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:29,28.8,76.0,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:30,21.1,75.9,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:31,17.3,75.9,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:32,11.4,75.9,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:33,10.7,76.1,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:34,12.1,76.0,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:35,12.5,76.1,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:36,11.5,76.1,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:38,23.6,76.0,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:39,15.1,76.0,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:40,11.3,76.0,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:41,12.4,76.0,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:42,21.4,76.0,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:43,14.5,75.9,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:44,10.0,75.9,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:45,7.5,75.9,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:47,17.4,76.0,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:48,15.2,76.0,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:49,12.2,76.0,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:50,19.6,76.0,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:51,23.6,76.0,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:52,13.5,75.9,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:53,11.7,75.9,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:54,14.1,75.9,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:56,16.9,76.0,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:57,11.3,76.0,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:58,19.0,75.9,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:20:59,20.7,75.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:00,13.6,75.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:01,17.9,75.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:02,14.2,75.4,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:03,16.9,75.4,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:05,12.8,75.3,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:06,9.8,75.3,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:07,19.4,75.3,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:08,23.5,75.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:09,15.2,75.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:10,12.2,75.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:11,6.6,75.3,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:13,54.2,75.8,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:14,66.1,76.0,,57.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:15,34.1,75.8,,57.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:16,42.6,75.8,,57.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:18,18.0,75.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:19,23.7,75.7,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:20,15.0,75.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:21,53.4,75.9,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:23,19.0,75.9,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:24,20.3,75.8,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:25,30.0,75.8,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:26,22.7,75.9,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:28,40.7,76.5,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:29,38.3,76.4,,55.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:30,40.9,76.5,,55.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:32,27.5,76.5,,55.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:33,25.7,76.4,,55.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:34,27.1,76.6,,55.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:35,17.5,76.3,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:37,10.2,76.3,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:38,16.2,76.4,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:39,23.4,76.2,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:40,13.3,76.2,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:42,15.9,76.4,,50.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:43,36.7,76.7,,50.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:44,44.2,76.7,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:46,33.5,74.3,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:47,26.2,74.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:48,14.4,74.3,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:49,11.9,74.3,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:51,17.0,74.2,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:52,26.3,74.2,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:53,20.4,74.2,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:54,18.7,74.3,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:56,47.0,74.4,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:57,22.4,74.4,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:58,26.7,74.4,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:21:59,18.8,74.1,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:01,32.0,74.1,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:02,45.5,74.2,,61.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:03,39.7,74.2,,61.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:05,52.9,74.5,,61.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:06,39.3,74.5,,55.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:07,30.7,74.4,,55.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:08,28.8,74.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:10,13.0,74.6,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:11,15.8,74.5,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:12,18.2,74.6,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:13,31.1,75.2,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:15,42.1,75.5,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:16,13.0,75.4,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:17,23.1,75.3,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:18,15.5,75.3,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:20,11.2,75.3,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:21,9.6,75.3,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:22,24.5,75.3,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:23,13.0,75.2,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:25,17.4,75.2,,51.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:26,31.0,75.2,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:27,27.3,75.7,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:28,45.3,75.9,,53.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:30,32.1,76.5,,54.0,,100.0,80.0,80.0,75.0,0
2025-12-18 17:22:31,58.2,77.0,,54.0,,100.0,80.0,80.0,75.0,0
